problem,family,algorithm,trial,seed,budget,evaluations,best_value,runtime_seconds
Rosenbrock,continuous,DE,22,24048,1000,1000,108.3568703225174,0.0865603000002011
Rosenbrock,continuous,DE,23,24049,1000,1000,65.32340027735378,0.11397030000080122
Rosenbrock,continuous,DE,24,24050,1000,1000,108.60296791024369,0.1007830999997168
Rosenbrock,continuous,DE,25,24051,1000,1000,38.10174106203139,0.07301929999994172
Rosenbrock,continuous,DE,26,24052,1000,1000,124.57229518034899,0.051069500000267
Rosenbrock,continuous,DE,27,24053,1000,1000,158.59878949636408,0.05036259999997128
Rosenbrock,continuous,DE,28,24054,1000,1000,75.1326270511845,0.045229899999867484
Rosenbrock,continuous,DE,29,24055,1000,1000,65.38067600787592,0.0557318999999552
Rosenbrock,continuous,DE,30,24056,1000,1000,60.92983039731546,0.05521729999964009
Rosenbrock,continuous,MonteCarlo,1,25027,1000,1000,855.8120752493965,0.02623169999969832
Rosenbrock,continuous,MonteCarlo,2,25028,1000,1000,707.8540044951055,0.02617279999958555
Rosenbrock,continuous,MonteCarlo,3,25029,1000,1000,593.4069098942228,0.028379100000165636
Rosenbrock,continuous,MonteCarlo,4,25030,1000,1000,555.8037030529846,0.027670999999827472
Rosenbrock,continuous,MonteCarlo,5,25031,1000,1000,333.37439382822106,0.029512899999645015
Rosenbrock,continuous,MonteCarlo,6,25032,1000,1000,554.6531032922923,0.03156589999980497
Rosenbrock,continuous,MonteCarlo,7,25033,1000,1000,867.2945730379386,0.031133999999838124
Rosenbrock,continuous,MonteCarlo,8,25034,1000,1000,471.03054984437864,0.02915020000000368
Rosenbrock,continuous,MonteCarlo,9,25035,1000,1000,590.7310400277182,0.026115199999367178
Rosenbrock,continuous,MonteCarlo,10,25036,1000,1000,579.5380172969424,0.029845299999578856
Rosenbrock,continuous,MonteCarlo,11,25037,1000,1000,434.6694320932069,0.0262962000006155
Rosenbrock,continuous,MonteCarlo,12,25038,1000,1000,554.482833875711,0.02750460000061139
Rosenbrock,continuous,MonteCarlo,13,25039,1000,1000,220.89284275575628,0.029520699999920907
Rosenbrock,continuous,MonteCarlo,14,25040,1000,1000,318.68870313461355,0.02602350000051956
Rosenbrock,continuous,MonteCarlo,15,25041,1000,1000,243.35579575288912,0.026197400000455673
Rosenbrock,continuous,MonteCarlo,16,25042,1000,1000,462.69306812111654,0.02602400000068883
Rosenbrock,continuous,MonteCarlo,17,25043,1000,1000,355.415653720898,0.027885299999979907
Rosenbrock,continuous,MonteCarlo,18,25044,1000,1000,791.374797353305,0.026036199999907694
Rosenbrock,continuous,MonteCarlo,19,25045,1000,1000,813.109983969788,0.03365210000083607
Rosenbrock,continuous,MonteCarlo,20,25046,1000,1000,582.4512157146343,0.04051729999991949
Rosenbrock,continuous,MonteCarlo,21,25047,1000,1000,488.7129392615977,0.02946830000018963
Rosenbrock,continuous,MonteCarlo,22,25048,1000,1000,829.3959752242303,0.032057000000349944
Rosenbrock,continuous,MonteCarlo,23,25049,1000,1000,517.2647264230632,0.033280800000284216
Rosenbrock,continuous,MonteCarlo,24,25050,1000,1000,451.9917305278559,0.025914100000591134
Rosenbrock,continuous,MonteCarlo,25,25051,1000,1000,377.04946512657784,0.02757689999998547
Rosenbrock,continuous,MonteCarlo,26,25052,1000,1000,455.2092701966832,0.027805299999272393
Rosenbrock,continuous,MonteCarlo,27,25053,1000,1000,639.3970723399104,0.0263199999999415
Rosenbrock,continuous,MonteCarlo,28,25054,1000,1000,386.84310847597015,0.026615099999617087
Rosenbrock,continuous,MonteCarlo,29,25055,1000,1000,372.08365396351263,0.024195500000132597
Rosenbrock,continuous,MonteCarlo,30,25056,1000,1000,428.2842453946645,0.02227709999988292
Ackley,continuous,GA,1,32027,1000,1000,2.1271867223974295,0.05471119999947405
Ackley,continuous,GA,2,32028,1000,1000,2.275049584228992,0.06811980000020412
Ackley,continuous,GA,3,32029,1000,1000,2.278404396612196,0.07213509999928647
Ackley,continuous,GA,4,32030,1000,1000,1.04124470646908,0.06254360000002634
Ackley,continuous,GA,5,32031,1000,1000,2.7460354150236417,0.06001490000016929
Ackley,continuous,GA,6,32032,1000,1000,2.386866775103709,0.06639139999970212
Ackley,continuous,GA,7,32033,1000,1000,2.179501583249554,0.06896109999979672
Ackley,continuous,GA,8,32034,1000,1000,2.4102553698769573,0.07249509999928705
Ackley,continuous,GA,9,32035,1000,1000,2.244398320294899,0.06117809999977908
Ackley,continuous,GA,10,32036,1000,1000,2.4635994669633487,0.058451200000490644
Ackley,continuous,GA,11,32037,1000,1000,2.171763234266081,0.10381110000071203
Ackley,continuous,GA,12,32038,1000,1000,2.7827165941820664,0.09388630000012199
Ackley,continuous,GA,13,32039,1000,1000,2.1429585324805918,0.11109440000018367
Ackley,continuous,GA,14,32040,1000,1000,2.1266989347978016,0.10428739999952086
Ackley,continuous,GA,15,32041,1000,1000,2.6276189527625466,0.1202595000004294
Ackley,continuous,GA,16,32042,1000,1000,1.5825082046491556,0.09674949999953242
Ackley,continuous,GA,17,32043,1000,1000,1.7166088886182007,0.10946770000009565
Ackley,continuous,GA,18,32044,1000,1000,2.6794110616322873,0.08915510000042559
Ackley,continuous,GA,19,32045,1000,1000,2.0054398241800944,0.07203250000020489
Ackley,continuous,GA,20,32046,1000,1000,2.1313485772638043,0.07610469999963243
Ackley,continuous,GA,21,32047,1000,1000,2.6708633500580814,0.06524160000026313
Ackley,continuous,GA,22,32048,1000,1000,2.0473165264098587,0.10679629999958706
Ackley,continuous,GA,23,32049,1000,1000,3.1583140392644045,0.09716239999943355
Ackley,continuous,GA,24,32050,1000,1000,2.685943575821892,0.09120379999967554
Ackley,continuous,GA,25,32051,1000,1000,2.5347151542233566,0.07448399999975663
Ackley,continuous,GA,26,32052,1000,1000,2.7598216660843566,0.07414399999925081
Ackley,continuous,GA,27,32053,1000,1000,1.9771371829577942,0.10520240000005288
Ackley,continuous,GA,28,32054,1000,1000,2.94194683628162,0.09349549999933515
Ackley,continuous,GA,29,32055,1000,1000,1.1585435155921258,0.08353379999971366
Ackley,continuous,GA,30,32056,1000,1000,2.7963745066533545,0.07968110000001616
Ackley,continuous,PSO,1,33027,1000,1000,3.6042205950084285,0.017077399999834597
Ackley,continuous,PSO,2,33028,1000,1000,3.3131173936926044,0.017038499999216583
Ackley,continuous,PSO,3,33029,1000,1000,4.371416027266932,0.015701199999966775
Ackley,continuous,PSO,4,33030,1000,1000,5.265636874921249,0.016916000000492204
Ackley,continuous,PSO,5,33031,1000,1000,3.0173991732467305,0.01956719999998313
Ackley,continuous,PSO,6,33032,1000,1000,3.5909562608701795,0.017036499999449006
Ackley,continuous,PSO,7,33033,1000,1000,4.062487986161074,0.015828200000214565
Ackley,continuous,PSO,8,33034,1000,1000,4.037171487246873,0.016991699999380216
Ackley,continuous,PSO,9,33035,1000,1000,2.9768144752295638,0.016562299999350216
Ackley,continuous,PSO,10,33036,1000,1000,4.1286759938192645,0.016650200000185578
Ackley,continuous,PSO,11,33037,1000,1000,4.546142818645766,0.016763499999797205
Ackley,continuous,PSO,12,33038,1000,1000,2.5262913929257143,0.01615959999980987
Ackley,continuous,PSO,13,33039,1000,1000,3.228979657526033,0.015372599999864178
Ackley,continuous,PSO,14,33040,1000,1000,4.997031869685269,0.016303200000038487
Ackley,continuous,PSO,15,33041,1000,1000,3.9306377414282427,0.018019500000264088
Ackley,continuous,PSO,16,33042,1000,1000,4.902904691871562,0.016721299999517214
Ackley,continuous,PSO,17,33043,1000,1000,5.747427688246642,0.01760259999991831
Ackley,continuous,PSO,18,33044,1000,1000,3.2029803763176017,0.016834099999869068
Ackley,continuous,PSO,19,33045,1000,1000,4.236621154502629,0.01730310000039026
Ackley,continuous,PSO,20,33046,1000,1000,4.131331382765801,0.016129699999510194
Ackley,continuous,PSO,21,33047,1000,1000,3.3299366760780313,0.015969099999892933
Ackley,continuous,PSO,22,33048,1000,1000,3.8488863383038177,0.01590219999980036
Ackley,continuous,PSO,23,33049,1000,1000,4.175504736791876,0.013245199999801116
Ackley,continuous,PSO,24,33050,1000,1000,4.939928681019055,0.014109899999311892
Ackley,continuous,PSO,25,33051,1000,1000,5.149357430681473,0.01719130000037694
Ackley,continuous,PSO,26,33052,1000,1000,4.568637176714546,0.016070599999693513
Ackley,continuous,PSO,27,33053,1000,1000,3.3256196531007025,0.02181670000027225
Ackley,continuous,PSO,28,33054,1000,1000,4.283481686411218,0.016604399999778252
Ackley,continuous,PSO,29,33055,1000,1000,4.16276424322049,0.01596510000035778
Ackley,continuous,PSO,30,33056,1000,1000,3.5706907963798895,0.016178500000023632
Ackley,continuous,DE,1,34027,1000,1000,13.448209898361938,0.06959439999991446
Ackley,continuous,DE,2,34028,1000,1000,11.159995614096644,0.07719830000041839
Ackley,continuous,DE,3,34029,1000,1000,11.794177468268344,0.061073400000168476
Ackley,continuous,DE,4,34030,1000,1000,10.322963642911432,0.07614170000033482
Ackley,continuous,DE,5,34031,1000,1000,12.620299235437484,0.10010039999997389
Ackley,continuous,DE,6,34032,1000,1000,11.387536811109024,0.07984090000081778
Ackley,continuous,DE,7,34033,1000,1000,11.158284733219158,0.06571569999960047
Ackley,continuous,DE,8,34034,1000,1000,7.850282290995352,0.06325860000015382
Ackley,continuous,DE,9,34035,1000,1000,11.623941152896338,0.06014140000024781
Ackley,continuous,DE,10,34036,1000,1000,9.688364206915743,0.0606593000002249
Ackley,continuous,DE,11,34037,1000,1000,11.487572970939134,0.05987009999989823
Ackley,continuous,DE,12,34038,1000,1000,9.757739225333957,0.05836679999993066
Ackley,continuous,DE,13,34039,1000,1000,11.67804065065733,0.05333119999977498
Ackley,continuous,DE,14,34040,1000,1000,12.66521664716123,0.07939230000010866
Ackley,continuous,DE,15,34041,1000,1000,10.554171871736454,0.07867219999934605
Ackley,continuous,DE,16,34042,1000,1000,6.379861730506896,0.059173099999497936
Ackley,continuous,DE,17,34043,1000,1000,7.714424633701771,0.059526300000470656
Ackley,continuous,DE,18,34044,1000,1000,9.52239817708048,0.060729199999514094
Ackley,continuous,DE,19,34045,1000,1000,10.158541262017303,0.0524120000000039
Ackley,continuous,DE,20,34046,1000,1000,10.374910680195724,0.05701500000031956
Ackley,continuous,DE,21,34047,1000,1000,11.147816993187355,0.0642480999995314
Ackley,continuous,DE,22,34048,1000,1000,12.32375972635541,0.05560929999955988
Ackley,continuous,DE,23,34049,1000,1000,13.5784693532413,0.06653389999974024
Ackley,continuous,DE,24,34050,1000,1000,11.697499230781203,0.05439010000009148
Ackley,continuous,DE,25,34051,1000,1000,12.098042443001917,0.0576005000002624
Ackley,continuous,DE,26,34052,1000,1000,11.718972997399154,0.056878499999584164
Ackley,continuous,DE,27,34053,1000,1000,13.711365043356192,0.04656720000002679
Ackley,continuous,DE,28,34054,1000,1000,11.429834502483224,0.04858830000011949
Ackley,continuous,DE,29,34055,1000,1000,9.569939672718263,0.04845309999927849
Ackley,continuous,DE,30,34056,1000,1000,13.00223728980838,0.04759429999921849
Ackley,continuous,MonteCarlo,1,35027,1000,1000,17.959436728515268,0.023526300000412448
Ackley,continuous,MonteCarlo,2,35028,1000,1000,16.965608555966064,0.022735199999260658
Ackley,continuous,MonteCarlo,3,35029,1000,1000,18.48334184776438,0.021930799999609008
Ackley,continuous,MonteCarlo,4,35030,1000,1000,18.410454427072676,0.021767499999441497
Ackley,continuous,MonteCarlo,5,35031,1000,1000,18.38994165589498,0.023000000000138243
Ackley,continuous,MonteCarlo,6,35032,1000,1000,17.5215880001774,0.02918870000030438
Ackley,continuous,MonteCarlo,7,35033,1000,1000,17.096215288524096,0.022278000000369502
Ackley,continuous,MonteCarlo,8,35034,1000,1000,18.904600867036645,0.025397399999746995
Ackley,continuous,MonteCarlo,9,35035,1000,1000,17.56967510522259,0.025382900000295194
Ackley,continuous,MonteCarlo,10,35036,1000,1000,18.01914803035935,0.02192879999984143
Ackley,continuous,MonteCarlo,11,35037,1000,1000,18.187852555207193,0.02105070000015985
Ackley,continuous,MonteCarlo,12,35038,1000,1000,18.465181513350085,0.03345950000039011
Ackley,continuous,MonteCarlo,13,35039,1000,1000,17.17631973678643,0.03437149999990652
Ackley,continuous,MonteCarlo,14,35040,1000,1000,16.783941974210638,0.021508400000129768
Ackley,continuous,MonteCarlo,15,35041,1000,1000,18.432067630037515,0.020915799999784213
Ackley,continuous,MonteCarlo,16,35042,1000,1000,17.305917272749348,0.02514160000009724
Ackley,continuous,MonteCarlo,17,35043,1000,1000,17.733701910845898,0.026182900000094378
Ackley,continuous,MonteCarlo,18,35044,1000,1000,17.679797452975606,0.029870800000026065
Ackley,continuous,MonteCarlo,19,35045,1000,1000,16.063783972717875,0.026451300000189804
Ackley,continuous,MonteCarlo,20,35046,1000,1000,18.017905087955313,0.02967160000025615
Ackley,continuous,MonteCarlo,21,35047,1000,1000,17.327745143011953,0.02802849999989121
Ackley,continuous,MonteCarlo,22,35048,1000,1000,18.99697051287303,0.03195330000016838
Ackley,continuous,MonteCarlo,23,35049,1000,1000,18.121670033755542,0.030023999999684747
Ackley,continuous,MonteCarlo,24,35050,1000,1000,18.107882507684106,0.033375599999999395
Ackley,continuous,MonteCarlo,25,35051,1000,1000,17.763418431130784,0.030868400000144902
Ackley,continuous,MonteCarlo,26,35052,1000,1000,15.466760613930582,0.028612799999791605
Ackley,continuous,MonteCarlo,27,35053,1000,1000,17.266361786516516,0.030410300000767165
Ackley,continuous,MonteCarlo,28,35054,1000,1000,14.360245475778633,0.03542650000053982
Ackley,continuous,MonteCarlo,29,35055,1000,1000,17.245834505034512,0.03140209999946819
Ackley,continuous,MonteCarlo,30,35056,1000,1000,17.471848845184752,0.03428600000006554
Griewank,continuous,GA,1,42027,1000,1000,0.37757966425898837,0.0673200999999608
Griewank,continuous,GA,2,42028,1000,1000,0.4179683714814275,0.06560820000049716
Griewank,continuous,GA,3,42029,1000,1000,0.5263496388395129,0.0655774000006204
Griewank,continuous,GA,4,42030,1000,1000,0.3784150248806254,0.06758139999965351
Griewank,continuous,GA,5,42031,1000,1000,0.269917854452714,0.06611059999977442
Griewank,continuous,GA,6,42032,1000,1000,0.4429987612153401,0.06754519999958575
Griewank,continuous,GA,7,42033,1000,1000,0.30543970082081273,0.07056389999979729
Griewank,continuous,GA,8,42034,1000,1000,0.2817124126042313,0.06527220000043599
Griewank,continuous,GA,9,42035,1000,1000,0.3757203892117068,0.05439829999977519
Griewank,continuous,GA,10,42036,1000,1000,0.3336563582824875,0.055280499999753374
Griewank,continuous,GA,11,42037,1000,1000,0.3782653839202006,0.05550129999937781
Griewank,continuous,GA,12,42038,1000,1000,0.3108622660116702,0.07061260000045877
Griewank,continuous,GA,13,42039,1000,1000,0.3350157679262288,0.0708848999993279
Griewank,continuous,GA,14,42040,1000,1000,0.36063061870372826,0.07264850000046863
Griewank,continuous,GA,15,42041,1000,1000,0.36769542301434344,0.06426599999940663
Griewank,continuous,GA,16,42042,1000,1000,0.3623530146112519,0.0640901999995549
Griewank,continuous,GA,17,42043,1000,1000,0.24192946110263458,0.06308330000047135
Griewank,continuous,GA,18,42044,1000,1000,0.47354369233090343,0.06358780000027764
Griewank,continuous,GA,19,42045,1000,1000,0.3542996376311236,0.05618950000007317
Griewank,continuous,GA,20,42046,1000,1000,0.4759735842288213,0.047957799999494455
Griewank,continuous,GA,21,42047,1000,1000,0.5469875329115181,0.0495189000002938
Griewank,continuous,GA,22,42048,1000,1000,0.45283248103431617,0.046730099999876984
Griewank,continuous,GA,23,42049,1000,1000,0.5055063457863374,0.060231499999645166
Griewank,continuous,GA,24,42050,1000,1000,0.5322916524903545,0.08665780000046652
Griewank,continuous,GA,25,42051,1000,1000,0.5606376103200892,0.08062609999979031
Griewank,continuous,GA,26,42052,1000,1000,0.23663566123136548,0.06612919999952283
Griewank,continuous,GA,27,42053,1000,1000,0.22779241372914016,0.061970499999915774
Griewank,continuous,GA,28,42054,1000,1000,0.35540305355309243,0.05797720000009576
Griewank,continuous,GA,29,42055,1000,1000,0.449550811464966,0.05857620000006136
Griewank,continuous,GA,30,42056,1000,1000,0.5981237649065012,0.055679399999462476
Griewank,continuous,PSO,1,43027,1000,1000,0.7631256752651061,0.012568299999657029
Griewank,continuous,PSO,2,43028,1000,1000,0.44825072884265105,0.01253270000051998
Griewank,continuous,PSO,3,43029,1000,1000,0.8253310308097421,0.010387399999672198
Griewank,continuous,PSO,4,43030,1000,1000,0.8453056082484138,0.010438199999953213
Griewank,continuous,PSO,5,43031,1000,1000,1.0214332107688167,0.012020300000585848
Griewank,continuous,PSO,6,43032,1000,1000,0.5102584697387977,0.011158000000250468
Griewank,continuous,PSO,7,43033,1000,1000,0.7117730001046301,0.013642799999615818
Griewank,continuous,PSO,8,43034,1000,1000,0.8284428485066855,0.010313300000234449
Griewank,continuous,PSO,9,43035,1000,1000,0.8265458316523996,0.011156999999911932
Griewank,continuous,PSO,10,43036,1000,1000,0.628544926386886,0.010433600000396837
Griewank,continuous,PSO,11,43037,1000,1000,0.5919419639287284,0.010661999999683758
Griewank,continuous,PSO,12,43038,1000,1000,0.6151484514867043,0.010954600000331993
Griewank,continuous,PSO,13,43039,1000,1000,0.6264482289009463,0.010663299999578157
Griewank,continuous,PSO,14,43040,1000,1000,0.7686599885955975,0.010418000000754546
Griewank,continuous,PSO,15,43041,1000,1000,0.6354680098829308,0.01065660000040225
Griewank,continuous,PSO,16,43042,1000,1000,0.7053200535085515,0.011245499999859021
Griewank,continuous,PSO,17,43043,1000,1000,0.8934090419223671,0.013369700000112061
Griewank,continuous,PSO,18,43044,1000,1000,0.7646611016363131,0.01044720000027155
Griewank,continuous,PSO,19,43045,1000,1000,0.8237694457406357,0.010827600000084203
Griewank,continuous,PSO,20,43046,1000,1000,0.6736216534352197,0.01081120000071678
Griewank,continuous,PSO,21,43047,1000,1000,0.7676657505204936,0.010311000000001513
Griewank,continuous,PSO,22,43048,1000,1000,0.8335880829074085,0.010670399999980873
Griewank,continuous,PSO,23,43049,1000,1000,0.9110648564096855,0.011014400000021851
Griewank,continuous,PSO,24,43050,1000,1000,0.7857047994798776,0.010605100000248058
Griewank,continuous,PSO,25,43051,1000,1000,0.8474545922906326,0.010538500000620843
Griewank,continuous,PSO,26,43052,1000,1000,0.7755988983752334,0.010948599999210273
Griewank,continuous,PSO,27,43053,1000,1000,0.8456009746989077,0.012460900000405672
Griewank,continuous,PSO,28,43054,1000,1000,0.7558658430234928,0.010380499999882886
Griewank,continuous,PSO,29,43055,1000,1000,0.8059436272667602,0.010688000000300235
Griewank,continuous,PSO,30,43056,1000,1000,0.6872904801217099,0.010338400000364345
Griewank,continuous,DE,1,44027,1000,1000,0.847089476853843,0.04744639999989886
Griewank,continuous,DE,2,44028,1000,1000,1.2603714572319946,0.04685140000037791
Griewank,continuous,DE,3,44029,1000,1000,1.1473017895181943,0.04556219999994937
Griewank,continuous,DE,4,44030,1000,1000,1.1292410541885212,0.046008599999368016
Griewank,continuous,DE,5,44031,1000,1000,1.2122699909243142,0.04750960000001214
Griewank,continuous,DE,6,44032,1000,1000,0.9624354379469784,0.0647291999994195
